"comp_A","comp_B","r_value","n"
"GOOG","XOM",0.369045350492823,252
"GOOG","XRAY",-0.342031726314683,252
"GOOG","XRX",0.00181846960030098,252
"GOOG","XYL",0.267377864652592,252
"GOOG","YHOO",-0.429545612530193,252
"GOOG","YUM",0.148547608017375,252
"GOOG","ZION",0.506409873233383,252
"GOOG","ZMH",-0.317833661353134,252
"GPC","GPS",0.056108413073516,252
"GPC","GS",0.805768822658923,252
"GPC","GT",0.305939896284148,252
"GPC","GWW",-0.0587468331175456,252
"GPC","HAL",-0.858114610203457,252
"GPC","HAR",0.190649421908316,252
"GPC","HAS",0.569504788190048,252
"GPC","HBAN",0.680150406821665,252
"GPC","HCBK",0.140850469417597,252
"GPC","HCN",0.827293205689972,252
"GPC","HCP",0.765569327439431,252
"GPC","HD",0.76737399080302,252
"GPC","HES",-0.747645581768019,252
"GPC","HIG",0.902443591383458,252
"GPC","HOG",-0.0805201860743296,252
"GPC","HON",0.724484359434601,252
"GPC","HOT",0.0897683181777204,252
"GPC","HP",-0.848555720245422,252
"GPC","HPQ",0.715571638058935,252
"GPC","HRB",0.594845733509822,252
"GPC","HRL",0.703970149955326,252
"GPC","HRS",0.0889625594405202,252
"GPC","HSP",0.532390328821927,252
"GPC","HST",0.684880477749524,252
"GPC","HSY",0.675076660219576,252
"GPC","HUM",0.658180983296879,252
"GPC","IBM",-0.860884124350672,252
"GPC","ICE",0.801362401978088,252
"GPC","IFF",0.38679400550602,252
"GPC","IGT",0.588274488954876,252
"GPC","INTC",0.682062587396064,252
"GPC","INTU",0.795117241726398,252
"GPC","IP",0.835234819700067,252
"GPC","IPG",0.569257654241133,252
"GPC","IR",0.597951661005251,252
"GPC","IRM",0.864003939969408,252
"GPC","ISRG",0.775481161017216,252
"GPC","ITW",0.819762424542783,252
"GPC","IVZ",0.575388427247393,252
"GPC","JBL",0.553819730341744,252
"GPC","JCI",0.282145415250554,252
"GPC","JCP",-0.676375245614614,252
"GPC","JDSU",0.709174717047926,252
"GPC","JEC",-0.742803575137333,252
"GPC","JNJ",0.61482160756125,252
"GPC","JNPR",-0.438792121096488,252
"GPC","JOY",-0.710957024198516,252
"GPC","JPM",0.706564895571397,252
"GPC","JWN",0.787930727530639,252
"GPC","K",0.278062168154047,252
"GPC","KEY",0.0902089030013209,252
"GPC","KIM",0.780012951275201,252
"GPC","KLAC",0.861172726717359,252
"GPC","KMB",0.908325689651616,252
"GPC","KMI",0.767834492636571,252
"GPC","KMX",0.797932795947234,252
"GPC","KO",0.65207039982668,252
"GPC","KR",0.725684942514742,252
"GPC","KRFT",0.451012565480344,252
"GPC","KSS",0.460500490870221,252
"GPC","L",-0.514343915632579,252
"GPC","LEG",0.836706562610555,252
"GPC","LEN",0.714687506732257,252
"GPC","LH",0.429072031112728,252
"GPC","LLL",0.675114358213931,252
"GPC","LLTC",0.217048269398177,252
"GPC","LLY",0.831598292540614,252
"GPC","LM",0.75531057987407,252
"GPC","LMT",0.816367283469337,252
"GPC","LNC",0.740145313622671,252
"GPC","LO",0.631379913778385,252
"GPC","LOW",0.803194103299853,252
"GPC","LRCX",0.795473724456539,252
"GPC","LSI",-0.666804945216087,252
"GPC","LUK",-0.695177452090746,252
"GPC","LUV",0.837940845246819,252
"GPC","LYB",-0.7016539514296,252
"GPC","M",0.767315112528013,252
"GPC","MA",0.82537432783883,252
"GPC","MAR",0.820474395161942,252
"GPC","MAS",0.721381432059163,252
"GPC","MAT",-0.670204419709643,252
"GPC","MCD",-0.278090507904149,252
"GPC","MCHP",-0.100057287900128,252
"GPC","MCK",0.735879505809838,252
"GPC","MCO",0.72361709011152,252
"GPC","MDLZ",0.329952424925545,252
"GPC","MDT",0.826157099215059,252
"GPC","MET",0.14551003945617,252
"GPC","MJN",0.787997019221556,252
"GPC","MKC",0.724105641029369,252
"GPC","MMC",0.893837444533507,252
"GPC","MMM",0.854114992317429,252
"GPC","MNST",0.772346173040174,252
"GPC","MO",0.810166076907076,252
"GPC","MON",0.407706507407284,252
"GPC","MOS",-0.0980527987129712,252
"GPC","MPC",0.406521249892005,252
"GPC","MRK",0.533807822924422,252
"GPC","MRO",-0.772167437969136,252
"GPC","MS",0.871383813839436,252
"GPC","MSFT",0.678594124015555,252
"GPC","MSI",0.355844592949426,252
"GPC","MTB",0.368938118216124,252
"GPC","MU",0.467708818795196,252
"GPC","MUR",-0.797518533699004,252
"GPC","MWV",0.558916291443341,252
"GPC","MYL",0.764626510532257,252
"GPC","NBL",-0.845008878296318,252
"GPC","NBR",-0.864839765942746,252
"GPC","NDAQ",0.751479119022617,252
"GPC","NE",-0.795942947999631,252
"GPC","NEE",0.826550355274361,252
"GPC","NEM",-0.723491378568886,252
"GPC","NFLX",-0.303670582984348,252
"GPC","NFX",-0.685243522917346,252
"GPC","NI",0.781805398539282,252
"GPC","NKE",0.88064065432998,252
"GPC","NOC",0.745117042975955,252
"GPC","NOV",-0.58716854133409,252
"GPC","NRG",-0.594210659709556,252
"GPC","NSC",0.621519726684232,252
"GPC","NTAP",0.55717939406668,252
"GPC","NTRS",0.525273321508344,252
"GPC","NU",0.863758733295118,252
"GPC","NUE",-0.164820548215327,252
"GPC","NVDA",0.650646557892857,252
"GPC","NWL",0.770561421350988,252
"GPC","NWSA",-0.691409770213029,252
"GPC","OI",-0.728084797130864,252
"GPC","OKE",-0.741963213156344,252
"GPC","OMC",0.775667151404521,252
"GPC","ORCL",0.578361706580338,252
"GPC","ORLY",0.801760930016605,252
"GPC","OXY",-0.774208638565673,252
"GPC","PAYX",0.821194630668739,252
"GPC","PBCT",0.574926631961343,252
"GPC","PBI",-0.556291198067829,252
"GPC","PCAR",0.672291520295281,252
"GPC","PCG",0.79619512399596,252
"GPC","PCL",0.253982145013683,252
"GPC","PCLN",-0.516821148432632,252
"GPC","PCP",-0.505036700983464,252
"GPC","PCS",-0.71467303977985,252
"GPC","PDCO",0.842090113760232,252
"GPC","PEG",0.811686576776764,252
"GPC","PEP",0.819729951294847,252
"GPC","PETM",0.754232920228178,252
"GPC","PFE",0.609520506976255,252
"GPC","PFG",0.50543471796294,252
"GPC","PG",0.932289509794944,252
"GPC","PGR",0.825150149915856,252
"GPC","PH",0.497621523676322,252
"GPC","PHM",0.734080225057856,252
"GPC","PKI",-0.0317878867060864,252
"GPC","PLD",0.644320722133139,252
"GPC","PLL",0.847709301168209,252
"GPC","PM",0.0928730816071095,252
"GPC","PNC",0.636472848803688,252
"GPC","PNR",-0.572326410711713,252
"GPC","PNW",0.8837351930636,252
"GPC","POM",0.349537545003071,252
"GPC","PPG",0.739580140265836,252
"GPC","PPL",0.826000160876983,252
"GPC","PRGO",0.745728050169923,252
"GPC","PRU",0.0602636237732051,252
"GPC","PSA",0.742126464832031,252
"GPC","PSX",-0.675259851875542,252
"GPC","PWR",-0.729807540579443,252
"GPC","PX",-0.230676955181333,252
"GPC","PXD",-0.840632695607864,252
"GPC","QCOM",-0.555546964174291,252
"GPC","QEP",-0.854342179309128,252
"GPC","R",0.617294147024827,252
"GPC","RAI",0.738721896985425,252
"GPC","RDC",-0.753141427516457,252
"GPC","RF",-0.171402710114581,252
"GPC","RHI",0.817283111599477,252
"GPC","RHT",0.712081697210746,252
"GPC","RL",0.354775348866401,252
"GPC","ROK",-0.45624395705777,252
"GPC","ROP",0.68196915681719,252
"GPC","ROST",0.788326761385587,252
"GPC","RRC",-0.739075398833033,252
"GPC","RRD",0.3353836012282,252
"GPC","RSG",0.72643653729992,252
"GPC","RTN",0.856576715866989,252
"GPC","S",-0.809264444443374,252
"GPC","SAI",0.0522664832555386,252
"GPC","SBUX",0.55958919085272,252
"GPC","SCG",0.827711272362346,252
"GPC","SCHW",0.605114708841208,252
"GPC","SE",-0.622656699107502,252
"GPC","SEE",0.758101315757864,252
"GPC","SHW",0.770613773595013,252
"GPC","SIAL",0.812106066964931,252
"GPC","SJM",0.370037100735851,252
"GPC","SLB",-0.735170474595585,252
"GPC","SLM",0.870158027916585,252
"GPC","SNA",0.796422102361165,252
"GPC","SNDK",0.0214442269474522,252
"GPC","SNI",-0.309639670743333,252
"GPC","SO",0.836805550040139,252
"GPC","SPG",0.763055715599803,252
"GPC","SPLS",0.807392130454255,252
"GPC","SRCL",0.809083515998722,252
"GPC","SRE",0.855026859832248,252
"GPC","STI",0.640687107464866,252
"GPC","STJ",0.401436441582908,252
"GPC","STT",0.860990937907905,252
"GPC","STX",0.794362542768172,252
"GPC","STZ",0.638109783886041,252
"GPC","SWK",0.796491797007084,252
"GPC","SWN",-0.767603845004078,252
"GPC","SWY",0.708579147027929,252
"GPC","SYK",0.89106472417825,252
"GPC","SYMC",0.802938201869845,252
"GPC","SYY",0.893126708419422,252
"GPC","T",-0.299108417919967,252
"GPC","TAP",0.625490045651954,252
"GPC","TDC",0.184422394760678,252
"GPC","TE",0.860449145209227,252
"GPC","TEG",0.825316934670509,252
"GPC","TEL",0.470249547031522,252
"GPC","TER",0.364967349251177,252
"GPC","TGT",0.794252968781464,252
"GPC","THC",-0.101235403998628,252
"GPC","TIE",-0.149123544135588,252
"GPC","TIF",0.29287244885655,252
"GPC","TJX",0.816740567330163,252
"GPC","TMK",0.0850189590909642,252
"GPC","TMO",0.620196266085947,252
"GPC","TRIP",-0.69574199338251,252
"GPC","TROW",0.694990274761771,252
"GPC","TRV",0.855743162505247,252
"GPC","TSN",0.373989397154453,252
"GPC","TSO",0.721466792454437,252
"GPC","TSS",0.605329078689241,252
"GPC","TWC",0.415999323988515,252
"GPC","TWX",0.700342252105759,252
"GPC","TXN",0.768901050357117,252
"GPC","TXT",0.707325783994592,252
"GPC","TYC",-0.0498075854450814,252
"GPC","UNH",0.758118157436404,252
"GPC","UNM",-0.141805116985453,252
"GPC","UNP",0.877579397802142,252
"GPC","UPS",0.814720925404661,252
"GPC","URBN",-0.11133072625199,252
"GPC","USB",0.771491173300861,252
"GPC","UTX",0.280326643345787,252
"GPC","V",0.869826563209895,252
"GPC","VAR",0.610524364990835,252
"GPC","VFC",0.882004362531074,252
"GPC","VIAB",-0.671567473494121,252
"GPC","VLO",-0.0401118882551748,252
"GPC","VMC",0.410205332120637,252
"GPC","VNO",0.717048626874299,252
"GPC","VRSN",0.654011501841004,252
"GPC","VTR",0.760296541626246,252
"GPC","VZ",0.111618874412942,252
"GPC","WAG",-0.200895788238904,252
"GPC","WAT",0.710418905869459,252
"GPC","WDC",0.727459247734015,252
"GPC","WEC",0.792114655556558,252
"GPC","WFC",0.793557001107267,252
"GPC","WFM",0.624767795789306,252
"GPC","WHR",0.804939985075423,252
"GPC","WIN",-0.341086213770824,252
"GPC","WLP",0.751182530051139,252
"GPC","WM",0.759337733972608,252
"GPC","WMB",-0.185902230997542,252
"GPC","WMT",0.850948529473792,252
"GPC","WPI",0.767423907413287,252
"GPC","WPX",-0.79369829800441,252
"GPC","WU",0.626079607560412,252
"GPC","WY",0.846760512965655,252
"GPC","WYN",0.688065126018718,252
"GPC","WYNN",-0.746501805965438,252
"GPC","X",-0.106343689759743,252
"GPC","XEL",0.843003168941859,252
"GPC","XL",0.725766844094603,252
"GPC","XLNX",-0.220205337064902,252
"GPC","XOM",-0.620085756047108,252
"GPC","XRAY",0.902801112507224,252
"GPC","XRX",0.691245697247979,252
"GPC","XYL",0.0753310111227151,252
"GPC","YHOO",0.944087429331665,252
"GPC","YUM",0.0069731629730425,252
"GPC","ZION",-0.417670370838806,252
"GPC","ZMH",0.793637060529088,252
"GPS","GS",0.225014181589772,252
"GPS","GT",0.29422981924869,252
"GPS","GWW",0.0886324791312418,252
"GPS","HAL",0.0198132354631409,252
"GPS","HAR",0.39373733967359,252
"GPS","HAS",0.0207430780122323,252
"GPS","HBAN",0.385260779053723,252
"GPS","HCBK",0.472990696283566,252
"GPS","HCN",0.21743021731334,252
"GPS","HCP",0.140092922487808,252
"GPS","HD",0.277073654329404,252
"GPS","HES",0.113811820000716,252
"GPS","HIG",0.223098822139871,252
"GPS","HOG",-0.135019211306859,252
"GPS","HON",0.39295207540084,252
"GPS","HOT",0.592437094184253,252
"GPS","HP",-0.0852500949792322,252
"GPS","HPQ",0.308811903672785,252
"GPS","HRB",0.472553032766533,252
"GPS","HRL",0.138772564624272,252
"GPS","HRS",0.224331598543025,252
"GPS","HSP",0.323457155737956,252
"GPS","HST",0.152818268965183,252
"GPS","HSY",0.132669896138199,252
"GPS","HUM",0.309436507482679,252
"GPS","IBM",0.0468545570301761,252
"GPS","ICE",0.0199941947653585,252
"GPS","IFF",0.35456576849515,252
"GPS","IGT",0.309197293303464,252
"GPS","INTC",0.293680326313326,252
"GPS","INTU",0.281801044436214,252
"GPS","IP",0.231101588677438,252
"GPS","IPG",0.43619818329344,252
"GPS","IR",0.324122460138757,252
"GPS","IRM",0.221381147504538,252
"GPS","ISRG",0.195234642869612,252
"GPS","ITW",0.291217732798607,252
"GPS","IVZ",0.452410291479632,252
"GPS","JBL",0.569238271686265,252
"GPS","JCI",0.395556376274682,252
"GPS","JCP",0.513850796715833,252
"GPS","JDSU",0.0326867624501934,252
"GPS","JEC",-0.129723752339896,252
"GPS","JNJ",0.201674619598901,252
"GPS","JNPR",0.292543790528993,252
"GPS","JOY",-0.0787290092952784,252
"GPS","JPM",0.251884677933929,252
"GPS","JWN",0.302949115900322,252
"GPS","K",0.224684847241322,252
"GPS","KEY",0.417872349866349,252
"GPS","KIM",0.199665471623104,252
"GPS","KLAC",0.30857943738624,252
"GPS","KMB",-0.025409627110068,252
"GPS","KMI",0.400971925663793,252
"GPS","KMX",0.344895663150871,252
"GPS","KO",0.0438632970933501,252
"GPS","KR",0.268251045668355,252
"GPS","KRFT",0.339442929669054,252
"GPS","KSS",0.394153767195682,252
"GPS","L",-0.145948392364016,252
"GPS","LEG",0.229172383436878,252
"GPS","LEN",0.126254600660416,252
"GPS","LH",0.456353562891512,252
"GPS","LLL",0.113033800233682,252
"GPS","LLTC",0.461493446650522,252
"GPS","LLY",0.278943941904338,252
"GPS","LM",0.221238304597621,252
"GPS","LMT",0.23905267138833,252
"GPS","LNC",0.407699427438942,252
"GPS","LO",0.28994546965374,252
"GPS","LOW",0.266561358901704,252
"GPS","LRCX",0.235199129432841,252
"GPS","LSI",-0.263684107669159,252
"GPS","LUK",0.101930056185496,252
"GPS","LUV",0.291602760075792,252
"GPS","LYB",0.341170843909294,252
"GPS","M",0.51488872395866,252
"GPS","MA",0.217512574843179,252
"GPS","MAR",0.316602691498613,252
"GPS","MAS",0.44732846061779,252
"GPS","MAT",-0.139442552280552,252
"GPS","MCD",-0.0122671076965347,252
"GPS","MCHP",0.588190094154413,252
"GPS","MCK",0.319195513209524,252
"GPS","MCO",0.25722477060462,252
"GPS","MDLZ",0.101141803393158,252
"GPS","MDT",0.260541268945302,252
"GPS","MET",0.236104752379955,252
"GPS","MJN",0.206481915414196,252
"GPS","MKC",0.156260291492641,252
"GPS","MMC",0.298147200364348,252
"GPS","MMM",0.26729195934716,252
"GPS","MNST",0.24789879191174,252
"GPS","MO",0.159690574629535,252
"GPS","MON",0.239022474802378,252
"GPS","MOS",0.310384566604104,252
"GPS","MPC",0.259111581707298,252
"GPS","MRK",0.479796285799902,252
"GPS","MRO",0.0255084961353751,252
"GPS","MS",0.313162833297184,252
"GPS","MSFT",0.117112874899669,252
"GPS","MSI",-0.0185779101915117,252
"GPS","MTB",0.384123137499645,252
"GPS","MU",0.183572640696931,252
"GPS","MUR",-0.0362375861886837,252
"GPS","MWV",0.337725606401109,252
"GPS","MYL",0.0831675543174088,252
"GPS","NBL",-0.0228705755285034,252
"GPS","NBR",-0.00795153141712772,252
"GPS","NDAQ",0.379924744891196,252
"GPS","NE",-0.00586161011665461,252
"GPS","NEE",0.203944172693217,252
"GPS","NEM",0.311570884598866,252
"GPS","NFLX",0.472909632455848,252
"GPS","NFX",0.303313633297915,252
"GPS","NI",0.225395738656452,252
"GPS","NKE",0.0900536127100075,252
"GPS","NOC",0.283341383888307,252
"GPS","NOV",-0.0311461023070056,252
"GPS","NRG",-0.225936479368549,252
"GPS","NSC",0.191043989573693,252
"GPS","NTAP",0.174000799185786,252
"GPS","NTRS",0.496449856960832,252
"GPS","NU",0.0309580059605942,252
"GPS","NUE",0.00269627683375113,252
"GPS","NVDA",0.339325763295804,252
"GPS","NWL",0.331933670855877,252
"GPS","NWSA",0.282778293298865,252
"GPS","OI",0.00140031108889603,252
"GPS","OKE",0.0381265312906276,252
"GPS","OMC",0.338616008844535,252
"GPS","ORCL",0.469694591465059,252
"GPS","ORLY",0.218964891197964,252
"GPS","OXY",0.0853183207955807,252
"GPS","PAYX",0.127369638940435,252
"GPS","PBCT",0.486158600386992,252
"GPS","PBI",0.166856551003208,252
"GPS","PCAR",0.00583086125276349,252
"GPS","PCG",0.225979572247842,252
"GPS","PCL",0.166209175405411,252
"GPS","PCLN",0.16992696157594,252
"GPS","PCP",-0.0819376088122131,252
"GPS","PCS",-0.14937109277273,252
"GPS","PDCO",0.180298589087014,252
"GPS","PEG",0.0165360011721984,252
"GPS","PEP",0.179888354625712,252
"GPS","PETM",0.245472638982479,252
"GPS","PFE",0.265924580360029,252
"GPS","PFG",0.417469575764573,252
"GPS","PG",0.0543241636557195,252
"GPS","PGR",0.204387671956346,252
"GPS","PH",-0.0499622349139479,252
"GPS","PHM",0.235272569336599,252
"GPS","PKI",0.433297264547089,252
"GPS","PLD",0.254598443457134,252
"GPS","PLL",0.159512802708139,252
"GPS","PM",-0.337629611354849,252
"GPS","PNC",0.340496857911259,252
"GPS","PNR",-0.154276626395229,252
"GPS","PNW",0.1553765965696,252
"GPS","POM",0.282398837136581,252
"GPS","PPG",0.388248175456004,252
"GPS","PPL",0.0882438612057398,252
"GPS","PRGO",0.142284709738288,252
"GPS","PRU",0.322352475472525,252
"GPS","PSA",0.193743911812522,252
"GPS","PSX",0.281621529579766,252
"GPS","PWR",-0.023817751640364,252
"GPS","PX",0.274253139324337,252
"GPS","PXD",-0.0066238866076971,252
"GPS","QCOM",-0.124733892093387,252
"GPS","QEP",0.095271745703043,252
"GPS","R",0.526854535354012,252
"GPS","RAI",0.194615620102546,252
"GPS","RDC",-0.0367272772882277,252
"GPS","RF",0.0539209296946357,252
"GPS","RHI",0.291968387927561,252
"GPS","RHT",0.446680049474057,252
"GPS","RL",0.0296580835034796,252
"GPS","ROK",0.132942370975561,252
"GPS","ROP",0.320865137010536,252
"GPS","ROST",0.236760796663713,252
"GPS","RRC",-0.222676372903275,252
"GPS","RRD",0.330186327683104,252
"GPS","RSG",0.378896163304638,252
"GPS","RTN",0.198226671083159,252
"GPS","S",-0.229390694186575,252
"GPS","SAI",-0.0336596697204486,252
"GPS","SBUX",0.364446077486517,252
"GPS","SCG",0.104928750892844,252
"GPS","SCHW",0.448151498107054,252
"GPS","SE",0.0399910023416922,252
"GPS","SEE",0.36307728042546,252
"GPS","SHW",0.284045800475813,252
"GPS","SIAL",-0.0162256876603557,252
"GPS","SJM",0.316361179737186,252
"GPS","SLB",0.00420797247462336,252
"GPS","SLM",-0.0222679365325148,252
"GPS","SNA",0.262146074408594,252
"GPS","SNDK",0.10323200434087,252
"GPS","SNI",0.113928213019397,252
"GPS","SO",-0.0341191653223271,252
"GPS","SPG",0.263502263577092,252
"GPS","SPLS",0.239569153643045,252
"GPS","SRCL",0.228596303154586,252
"GPS","SRE",0.216398441485938,252
"GPS","STI",0.315233893666244,252
"GPS","STJ",0.318054768021916,252
"GPS","STT",0.273376412175752,252
"GPS","STX",0.197953303175291,252
"GPS","STZ",0.318325686767512,252
"GPS","SWK",0.391550298659955,252
"GPS","SWN",-0.195887758971282,252
"GPS","SWY",0.319677237861026,252
"GPS","SYK",0.246867113384934,252
"GPS","SYMC",0.303132693221783,252
"GPS","SYY",0.287608285055186,252
"GPS","T",-0.181900748385255,252
"GPS","TAP",0.365528386081565,252
"GPS","TDC",0.253031385504957,252
"GPS","TE",0.0879618137370878,252
"GPS","TEG",0.18978504751236,252
"GPS","TEL",0.446477617339497,252
"GPS","TER",0.62090720716677,252
"GPS","TGT",0.26967078293318,252
"GPS","THC",0.311597891524864,252
"GPS","TIE",-0.247134241035164,252
"GPS","TIF",0.182433434082441,252
"GPS","TJX",0.184714431874484,252
"GPS","TMK",0.411928353241495,252
"GPS","TMO",0.500810426379512,252
"GPS","TRIP",0.228151725867586,252
"GPS","TROW",0.258021680329801,252
"GPS","TRV",0.223652039690849,252
"GPS","TSN",-0.297423131228877,252
"GPS","TSO",0.267375257524739,252
"GPS","TSS",0.31486503130726,252
"GPS","TWC",0.517869078710049,252
"GPS","TWX",0.271892310014557,252
"GPS","TXN",0.308895227216507,252
"GPS","TXT",0.170574750797444,252
"GPS","TYC",0.518446946994563,252
"GPS","UNH",0.257064839728881,252
"GPS","UNM",0.454049377101846,252
"GPS","UNP",0.17917364521613,252
"GPS","UPS",-0.0434756304839331,252
"GPS","URBN",0.609831338078597,252
"GPS","USB",0.330345919142446,252
"GPS","UTX",0.245214002619843,252
"GPS","V",0.202004065548257,252
"GPS","VAR",0.382950611330037,252
"GPS","VFC",0.231087868297935,252
"GPS","VIAB",0.0118051828631598,252
"GPS","VLO",0.260176035416719,252
"GPS","VMC",0.291070166540491,252
"GPS","VNO",0.288634502718167,252
"GPS","VRSN",0.267682691302748,252
"GPS","VTR",0.149000708942531,252
"GPS","VZ",0.0632042503497176,252
"GPS","WAG",-0.0794305543221363,252
"GPS","WAT",0.159021712978556,252
"GPS","WDC",0.369176311970722,252
"GPS","WEC",0.0167364532382269,252
"GPS","WFC",0.327302725208252,252
"GPS","WFM",0.103135408998824,252
"GPS","WHR",0.197222957479265,252
"GPS","WIN",0.0868133019790698,252
"GPS","WLP",0.0904353430870315,252
"GPS","WM",0.306926811744428,252
"GPS","WMB",0.222059137336422,252
"GPS","WMT",0.167910822713868,252
"GPS","WPI",-0.0720972477003287,252
"GPS","WPX",0.0748646083892065,252
"GPS","WU",0.353554983666192,252
"GPS","WY",0.304304757196787,252
"GPS","WYN",0.455430133314774,252
"GPS","WYNN",-0.254043799812809,252
"GPS","X",0.0680870732489357,252
"GPS","XEL",0.158720623789354,252
"GPS","XL",0.383023012319741,252
"GPS","XLNX",-0.231846611670542,252
"GPS","XOM",-0.0894517447733365,252
"GPS","XRAY",0.176630213267271,252
"GPS","XRX",0.420330017110121,252
"GPS","XYL",0.251880733694416,252
"GPS","YHOO",0.0739629872933121,252
"GPS","YUM",0.122775452416336,252
"GPS","ZION",-0.0606491128968945,252
"GPS","ZMH",0.246606736669993,252
"GS","GT",0.0715723325061035,252
"GS","GWW",-0.25597791541654,252
"GS","HAL",-0.662838393111492,252
"GS","HAR",0.336759519374686,252
"GS","HAS",0.620633044485839,252
"GS","HBAN",0.815436144574564,252
"GS","HCBK",0.282960515612788,252
"GS","HCN",0.723779648715376,252
"GS","HCP",0.554881625125207,252
"GS","HD",0.849584708961765,252
"GS","HES",-0.523845894754914,252
"GS","HIG",0.876943430413834,252
"GS","HOG",-0.472819485090664,252
"GS","HON",0.708024120005878,252
"GS","HOT",0.41466951281613,252
"GS","HP",-0.762368200491145,252
"GS","HPQ",0.637445300193377,252
"GS","HRB",0.686636430992628,252
"GS","HRL",0.796849808055717,252
"GS","HRS",-0.0190852376699459,252
"GS","HSP",0.65523432504728,252
"GS","HST",0.487921433439804,252
"GS","HSY",0.378156845175711,252
"GS","HUM",0.757631319259642,252
"GS","IBM",-0.673719757439531,252
"GS","ICE",0.763665713926495,252
"GS","IFF",0.497034314180207,252
"GS","IGT",0.862618944397709,252
"GS","INTC",0.82222156741933,252
"GS","INTU",0.902157543726849,252
"GS","IP",0.831727504075407,252
"GS","IPG",0.682348107539914,252
"GS","IR",0.607315145512361,252
"GS","IRM",0.865688666979333,252
"GS","ISRG",0.85290677704279,252
"GS","ITW",0.757372897732345,252
"GS","IVZ",0.867355385303563,252
"GS","JBL",0.791573275849586,252
"GS","JCI",0.28460547435515,252
"GS","JCP",-0.333831988281087,252
"GS","JDSU",0.642810260768534,252
"GS","JEC",-0.76581354863131,252
"GS","JNJ",0.664946524950437,252
"GS","JNPR",-0.559993512967275,252
"GS","JOY",-0.666575105431676,252
"GS","JPM",0.915853844061697,252
"GS","JWN",0.834072669619086,252
"GS","K",-0.124429760491857,252
"GS","KEY",0.173949844010217,252
"GS","KIM",0.664579852010622,252
"GS","KLAC",0.869875167199782,252
"GS","KMB",0.591878072562808,252
"GS","KMI",0.878497541155223,252
"GS","KMX",0.780484313102567,252
"GS","KO",0.665936122968863,252
"GS","KR",0.762653441635075,252
"GS","KRFT",0.439414041472205,252
"GS","KSS",0.647204532442054,252
"GS","L",-0.514078776868101,252
"GS","LEG",0.790138303218572,252
"GS","LEN",0.689855283415926,252
"GS","LH",0.540830241749884,252
"GS","LLL",0.493652126856614,252
"GS","LLTC",0.103523002259183,252
"GS","LLY",0.87228462619489,252
"GS","LM",0.79319597779264,252
"GS","LMT",0.882696816578446,252
"GS","LNC",0.883860691462419,252
"GS","LO",0.716931256826753,252
"GS","LOW",0.803497601580797,252
"GS","LRCX",0.915869156113045,252
"GS","LSI",-0.774609004663882,252
"GS","LUK",-0.671276714889532,252
"GS","LUV",0.871827163645901,252
"GS","LYB",-0.303004443687458,252
"GS","M",0.695209067344131,252
"GS","MA",0.776082658404292,252
"GS","MAR",0.916853439844259,252
"GS","MAS",0.796768677445385,252
"GS","MAT",-0.81025838448167,252
"GS","MCD",-0.400562075543025,252
"GS","MCHP",0.0339044869674471,252
"GS","MCK",0.849198418891723,252
"GS","MCO",0.937677062183608,252
"GS","MDLZ",0.115393293732339,252
"GS","MDT",0.829019504068686,252
"GS","MET",0.287474963735369,252
"GS","MJN",0.931724015475396,252
"GS","MKC",0.468718514566224,252
"GS","MMC",0.899936829467631,252
"GS","MMM",0.784955746169185,252
"GS","MNST",0.831029088970523,252
"GS","MO",0.831512565528553,252
"GS","MON",0.230533924901495,252
"GS","MOS",-0.217571145539284,252
"GS","MPC",0.433888365637842,252
"GS","MRK",0.566209355180714,252
"GS","MRO",-0.566997526975569,252
"GS","MS",0.961829142254687,252
"GS","MSFT",0.793752152756869,252
"GS","MSI",0.152917168694046,252
"GS","MTB",0.54384629923789,252
"GS","MU",0.577369241200189,252
"GS","MUR",-0.733103231784435,252
"GS","MWV",0.644784757444276,252
"GS","MYL",0.671299609337631,252
"GS","NBL",-0.751260797282956,252
"GS","NBR",-0.737864195990188,252
"GS","NDAQ",0.885846958851355,252
"GS","NE",-0.746244209172381,252
"GS","NEE",0.607292634668479,252
"GS","NEM",-0.509894982871475,252
"GS","NFLX",0.128938552055464,252
"GS","NFX",-0.391592377646473,252
"GS","NI",0.854811047105344,252
"GS","NKE",0.900906320755743,252
"GS","NOC",0.759807222657144,252
"GS","NOV",-0.464515591649521,252
"GS","NRG",-0.675074674529227,252
"GS","NSC",0.86015537404727,252
"GS","NTAP",0.707159218658339,252
"GS","NTRS",0.851582081133561,252
"GS","NU",0.60465839822005,252
"GS","NUE",0.0163771358836346,252
"GS","NVDA",0.665986039096345,252
"GS","NWL",0.881048203780926,252
"GS","NWSA",-0.521405330065636,252
"GS","OI",-0.788958858365247,252
"GS","OKE",-0.537279026001983,252
"GS","OMC",0.750353275607547,252
"GS","ORCL",0.390428506505959,252
"GS","ORLY",0.771377299701857,252
"GS","OXY",-0.64231260650129,252
"GS","PAYX",0.851303973440735,252
"GS","PBCT",0.704345196366884,252
"GS","PBI",-0.548103904074892,252
"GS","PCAR",0.295563596923739,252
"GS","PCG",0.660970180520997,252
"GS","PCL",-0.00764705851880515,252
"GS","PCLN",-0.313880214859423,252
"GS","PCP",-0.633008443121371,252
"GS","PCS",-0.811095280964931,252
"GS","PDCO",0.699668687014287,252
"GS","PEG",0.565572303054928,252
"GS","PEP",0.919536877522631,252
